0	0	0.5
0	20	0.5
0	40	0.5
0	60	0.5
0	80	0.5
0	100	0.5
0	120	0.5
0	140	0.5
0	160	0.5
0	180	0.5
0	200	0.5
0	220	0.5
0	240	0.5
0	260	0.5
0	280	0.499999
0	300	0.499998
0	320	0.499995
0	340	0.499989
0	360	0.499979
0	380	0.499959
0	400	0.499924
0	420	0.499863
0	440	0.49976
0	460	0.499595
0	480	0.499336
0	500	0.498943
0	520	0.498366
0	540	0.497545
0	560	0.496416
0	580	0.494913
0	600	0.492977
0	620	0.490567
0	640	0.487672
0	660	0.484317
0	680	0.480577
0	700	0.476573
0	720	0.472472
0	740	0.46847
0	760	0.464774
0	780	0.461573
0	800	0.459012
0	820	0.457166
0	840	0.45602
0	860	0.455467
0	880	0.455314
0	900	0.455302
0	920	0.455139
0	940	0.454541
0	960	0.453263
0	980	0.451136
0	1000	0.448083
0	1020	0.444131
0	1040	0.439394
0	1060	0.434065
0	1080	0.428378
0	1100	0.422585
0	1120	0.416926
0	1140	0.411604
0	1160	0.406774
0	1180	0.402534
0	1200	0.398928
0	1220	0.395951
0	1240	0.393566
0	1260	0.391707
0	1280	0.390297
0	1300	0.389256
0	1320	0.388507
0	1340	0.387982
0	1360	0.387623
0	1380	0.387384
0	1400	0.387228
0	1420	0.387129
0	1440	0.387067
0	1460	0.38703
0	1480	0.387008
0	1500	0.386995
0	1520	0.386988
0	1540	0.386984
0	1560	0.386982
0	1580	0.386981
0	1600	0.38698
0	1620	0.38698
0	1640	0.38698
0	1660	0.38698
0	1680	0.386979
0	1700	0.386979
0	1720	0.386979
0	1740	0.386979
0	1760	0.386979
0	1780	0.386979
0	1800	0.386979
0	1820	0.386979
0	1840	0.386979
0	1860	0.386979
0	1880	0.386979
0	1900	0.386979
0	1920	0.386979
0	1940	0.386979
0	1960	0.386979
0	1980	0.386979
0	2000	0.386979
0	2020	0.386979
0	2040	0.386979
0	2060	0.386979
0	2080	0.386979
0	2100	0.386979
0	2120	0.386979
0	2140	0.386979
0	2160	0.386979
0	2180	0.386979
0	2200	0.386979
0	2220	0.386979
0	2240	0.386979
0	2260	0.386979
0	2280	0.386979
0	2300	0.386979
0	2320	0.386979
0	2340	0.386979
0	2360	0.386979
0	2380	0.386979
0	2400	0.386979
0	2420	0.386979
0	2440	0.386979
0	2460	0.386979
0	2480	0.386979
0	2500	0.386979
0	2520	0.386979
0	2540	0.386979
0	2560	0.386979
0	2580	0.386979
0	2600	0.386979
0	2620	0.386979
0	2640	0.386979
0	2660	0.386979
0	2680	0.386979
0	2700	0.386979
0	2720	0.386979
0	2740	0.386979
0	2760	0.386979
0	2780	0.386979
0	2800	0.386979
0	2820	0.386979
0	2840	0.386979
0	2860	0.386979
0	2880	0.386979
0	2900	0.386979
0	2920	0.386979
0	2940	0.386979
0	2960	0.386979
0	2980	0.386979
0	3000	0.386979
0	3020	0.386979
0	3040	0.386979
0	3060	0.386979
0	3080	0.386979
0	3100	0.386979
0	3120	0.386979
0	3140	0.386979
0	3160	0.386979
0	3180	0.386979
0	3200	0.386979
0	3220	0.386979
0	3240	0.386979
0	3260	0.386979
0	3280	0.386979
0	3300	0.386979
0	3320	0.386979
0	3340	0.386979
0	3360	0.386979
0	3380	0.386979
0	3400	0.386979
0	3420	0.386979
0	3440	0.386979
0	3460	0.386979
0	3480	0.386979
0	3500	0.386979
0	3520	0.386979
0	3540	0.386979
0	3560	0.386979
0	3580	0.386979
0	3600	0.386979
0	3620	0.386979
0	3640	0.386979
0	3660	0.386979
0	3680	0.386979
0	3700	0.386979
0	3720	0.386979
0	3740	0.386979
0	3760	0.386979
0	3780	0.386979
0	3800	0.386979
0	3820	0.386979
0	3840	0.386979
0	3860	0.386979
0	3880	0.386979
0	3900	0.386979
0	3920	0.386979
0	3940	0.386979
0	3960	0.386979
0	3980	0.386979
20	20	0.5
20	40	0.5
20	60	0.5
20	80	0.5
20	100	0.5
20	120	0.5
20	140	0.5
20	160	0.5
20	180	0.5
20	200	0.5
20	220	0.5
20	240	0.5
20	260	0.5
20	280	0.499999
20	300	0.499997
20	320	0.499995
20	340	0.499989
20	360	0.499978
20	380	0.499957
20	400	0.49992
20	420	0.499856
20	440	0.49975
20	460	0.499578
20	480	0.499309
20	500	0.498902
20	520	0.498306
20	540	0.497459
20	560	0.496295
20	580	0.494748
20	600	0.492757
20	620	0.490283
20	640	0.487313
20	660	0.483876
20	680	0.480049
20	700	0.475958
20	720	0.471774
